NODE,Si
54778,0.0287
54779,0.0472
54780,0.0771
54781,0.0837
54782,0.0914
54783,0.0185
54784,0.0249
54785,0.0252
54786,0.0281
54787,0.0335
54788,0.047
54789,0.0569
54790,0.0164
54791,0.0159
54792,0.0273
54793,0.0307
54794,0.0381
54795,0.0279
54796,0.0394
54797,0.0484
54798,0.0133
54799,0.0172
54800,0.0223
54801,0.0106
54802,0.0174
54803,0.0115
54804,0.0073
54805,0.0036
54806,0.0053
54807,0.0162
54808,0.0632
54809,0.049
54810,0.0854
54811,0.1341
54812,0.2776
54813,0.4151
54814,0.1918
54815,0.1855
54816,0.1141
54817,0.0631
54818,0.0607
54819,0.0843
54820,0.0796
54821,0.1118
54822,0.139
54823,0.4452
54824,0.4731
54825,0.2258
54826,0.0914
54827,0.0661
54828,0.0852
54829,0.0236
54830,0.0331
54831,0.0381
54832,0.0289
54833,0.0338
54834,0.0255
54835,0.0396
54836,0.0616
54837,0.0658
54838,0.0489
54839,0.0531
54840,0.0468
54841,0.0151
54842,0.0317
54843,0.068
54844,0.0059
54845,0.0108
54846,0.0253
54847,0.0328
54848,0.0223
54849,0.0446
54850,0.0313
54851,0.0076
54852,0.0054
54853,0.0073
54854,0.0074
54855,0.022
54856,0.0324
54857,0.0327
54858,0.0277
54859,0.037
54860,0.039
54861,0.0372
54862,0.0279
54863,0.0291
54864,0.037
54865,0.0122
54866,0.0083
54867,0.0095
54868,0.0195
54869,0.019
54870,0.0229
54871,0.0243
54872,0.0197
54873,0.0107
54874,0.018
54875,0.026
54876,0.0282
54877,0.0261
54878,0.0184
54879,0.0254
54880,0.0122
54881,0.015
54882,0.0107
54883,0.0188
54884,0.0194
54885,0.0171
54886,0.0077
54887,0.0143
54888,0.0139
54889,0.0125
54890,0.0295
54891,0.0292
54892,0.0339
54893,0.0234
54894,0.0149
54895,0.004
54896,0.013
54897,0.0149
54898,0.0029
54899,0.1011
54900,0.0592
54901,0.1359
54902,0.0575
54903,0.0882
54904,0.357
54905,0.3517
54906,0.3983
54907,0.0688
54908,0.0458
54909,0.0534
54910,0.0362
54911,0.0595
54912,0.0438
54913,0.0432
54914,0.0287
54915,0.0583
54916,0.0409
54917,0.103
54918,0.1513
54919,0.0606
54920,0.0983
54921,0.2188
54922,0.2423
54923,0.1314
54924,0.0572
54925,0.0138
54926,0.078
54927,0.2174
54928,0.1058
54929,0.0795
54930,0.0685
54931,0.0562
54932,0.0959
54933,0.1229
54934,0.221
54935,0.0841
54936,0.0042
54937,0.0235
54938,0.0097
54939,0.0208
54940,0.1115
54941,0.1233
54942,0.0913
54943,0.2156
54944,0.217
54945,0.2351
54946,0.0994
54947,0.1265
54948,0.1116
54949,0.0449
54950,0.0647
54951,0.0475
54952,0.0302
54953,0.0701
54954,0.0492
54955,0.0496
54956,0.088
54957,0.0929
54958,0.084
54959,0.1081
54960,0.1631
54961,0.062
54962,0.0732
54963,0.0504
54964,0.0426
54965,0.0605
54966,0.0849
54967,0.1296
54968,0.1479
54969,0.0106
54970,0.014
54971,0.044
54972,0.0245
54973,0.0347
54974,0.0601
54975,0.0335
54976,0.0243
54977,0.0178
54978,0.0104
54979,0.0276
54980,0.0672
54981,0.0901
54982,0.0197
54983,0.0149
54984,0.0274
54985,0.0215
54986,0.0177
54987,0.0307
54988,0.0249
54989,0.0119
54990,0.0162
54991,0.0106
54992,0.0164
54993,0.0135
54994,0.1861
54995,0.1964
54996,0.2105
54997,0.1103
54998,0.1122
54999,0.1502
55000,0.0312
55001,0.0367
55002,0.0669
55003,0.0398
55004,0.067
55005,0.0858
55006,0.0294
55007,0.0248
55008,0.0314
55009,0.0542
55010,0.0946
55011,0.0378
55012,0.044
55013,0.0249
55014,0.0064
55015,0.0312
55016,0.0324
55017,0.0147
55018,0.032
55019,0.0131
55020,0.0924
55021,0.0798
55022,0.0714
55023,0.0649
55024,0.0481
55025,0.0322
55026,0.0363
55027,0.0641
55028,0.0575
55029,0.0534
55030,0.0335
55031,0.0561
55032,0.0401
55033,0.0897
55034,0.0701
55035,0.0779
55036,0.0652
55037,0.0625
55038,0.1105
55039,0.1064
55040,0.207
55041,0.2515
55042,0.2901
55043,0.0913
55044,0.0983
55045,0.1246
55046,0.0897
55047,0.1212
55048,0.1578
55049,0.0422
55050,0.0535
55051,0.0874
55052,0.0459
55053,0.0705
55054,0.0165
55055,0.0274
55056,0.0337
55057,0.0313
55058,0.029
55059,0.0719
55060,0.0249
55061,0.026
55062,0.022
55063,0.0285
55064,0.0298
55065,0.0187
55066,0.0244
55067,0.1929
55068,0.0418
55069,0.0224
55070,0.0296
55071,0.0249
55072,0.0383
55073,0.0765
55074,0.0369
55075,0.0536
55076,0.0162
55077,0.0164
55078,0.2092
55079,0.162
55080,0.2317
55081,0.0288
55082,0.0291
55083,0.0268
55084,0.03
55085,0.0441
55086,0.0326
55087,0.0356
55088,0.0088
55089,0.0174
55090,0.0758
55091,0.0364
55092,0.1081
55093,0.0558
55094,0.1409
55095,0.191
55096,0.1014
55097,0.0604
55098,0.0444
55099,0.1256
55100,0.0948
55101,0.1305
55102,0.1212
55103,0.1117
55104,0.118
55105,0.1282
55106,0.1497
55107,0.1291
55108,0.1352
55109,0.1588
55110,0.1731
55111,0.0535
55112,0.054
55113,0.0454
55114,0.0308
55115,0.0484
55116,0.0276
55117,0.0356
55118,0.0587
55119,0.0537
55120,0.0756
55121,0.0772
55122,0.0555
55123,0.0998
55124,0.1025
55125,0.1294
55126,0.068
55127,0.0107
55128,0.0613
55129,0.0383
55130,0.0574
55131,0.078
55132,0.0482
55133,0.0675
55134,0.0193
55135,0.0224
55136,0.03
55137,0.0341
55138,0.0376
55139,0.0853
55140,0.2332
55141,0.2297
55142,0.2563
55143,0.018
55144,0.025
55145,0.015
55146,0.0187
55147,0.0193
55148,0.0147
55149,0.0475
55150,0.0254
55151,0.0273
55152,0.0239
55153,0.0301
55154,0.0247
55155,0.0333
55156,0.0309
55157,0.0298
55158,0.1101
55159,0.1039
55160,0.1611
55161,0.0347
55162,0.0426
55163,0.02
55164,0.0321
55165,0.0451
55166,0.0351
55167,0.045
55168,0.0644
55169,0.0075
55170,0.0202
55171,0.0352
55172,0.1504
55173,0.1076
55174,0.0734
55175,0.0685
55176,0.0666
55177,0.0559
55178,0.0434
55179,0.0519
55180,0.021
55181,0.0262
55182,0.0872
55183,0.0758
55184,0.0658
55185,0.0923
55186,0.1516
55187,0.1137
55188,0.2781
55189,0.1484
55190,0.2256
55191,0.0586
55192,0.0733
55193,0.1631
55194,0.1375
55195,0.2213
55196,0.095
55197,0.1051
55198,0.128
55199,0.0297
55200,0.039
55201,0.0659
55202,0.04
55203,0.0546
55204,0.054
55205,0.0547
55206,0.0164
55207,0.0123
55208,0.0088
55209,0.0392
55210,0.0292
55211,0.059
55212,0.0271
55213,0.0338
55214,0.0355
55215,0.0298
55216,0.0175
55217,0.0286
55218,0.0212
55219,0.0209
55220,0.1852
55221,0.0434
55222,0.0139
55223,0.0292
55224,0.0207
55225,0.2128
55226,0.1901
55227,0.2412
55228,0.0372
55229,0.0337
55230,0.0451
55231,0.0644
55232,0.0441
55233,0.0259
55234,0.099
55235,0.0442
55236,0.0576
55237,0.0391
55238,0.1066
55239,0.004
55240,0.0098
55241,0.1075
55242,0.0911
55243,0.0775
55244,0.1834
55245,0.2828
55246,0.2404
55247,0.2496
55248,0.3016
55249,0.0442
55250,0.0762
55251,0.0524
55252,0.0275
55253,0.0433
55254,0.0433
55255,0.041
55256,0.0872
55257,0.0967
55258,0.1216
55259,0.088
55260,0.1256
55261,0.153
55262,0.0826
55263,0.1113
55264,0.0103
55265,0.0425
55266,0.0546
55267,0.0228
55268,0.0289
55269,0.0194
55270,0.0558
55271,0.0195
55272,0.0965
55273,0.0806
55274,0.0849
55275,0.0901
55276,0.06
55277,0.0646
55278,0.1842
55279,0.2346
55280,0.2587
55281,0.0142
55282,0.0131
55283,0.0097
55284,0.0492
55285,0.0529
55286,0.0853
55287,0.0604
55288,0.0667
55289,0.0221
55290,0.0311
55291,0.02
55292,0.0214
55293,0.0115
55294,0.0142
55295,0.0336
55296,0.0237
55297,0.0382
55298,0.0392
55299,0.0365
55300,0.016
55301,0.0327
55302,0.0668
55303,0.0873
55304,0.008
55305,0.0132
55306,0.0062
55307,0.1499
55308,0.1074
55309,0.0736
55310,0.0685
55311,0.0667
55312,0.0566
55313,0.0435
55314,0.052
55315,0.0208
55316,0.0261
55317,0.0873
55318,0.0751
55319,0.0659
55320,0.0924
55321,0.1516
55322,0.1138
55323,0.28
55324,0.1483
55325,0.2258
55326,0.0587
55327,0.0734
55328,0.1625
55329,0.1324
55330,0.22
55331,0.0982
55332,0.1053
55333,0.1288
55334,0.0296
55335,0.039
55336,0.0659
55337,0.04
55338,0.0544
55339,0.054
55340,0.0545
55341,0.0163
55342,0.0123
55343,0.0087
55344,0.0585
55345,0.03
55346,0.0811
55347,0.0286
55348,0.2335
55349,0.2322
55350,0.2558
55351,0.1011
55352,0.1267
55353,0.1634
55354,0.0396
55355,0.0288
55356,0.0316
55357,0.0483
55358,0.017
55359,0.0294
55360,0.0216
55361,0.0207
55362,0.0141
55363,0.0303
55364,0.0208
55365,0.042
55366,0.0375
55367,0.039
55368,0.0597
55369,0.064
55370,0.0289
55371,0.0505
55372,0.0634
55373,0.0434
55374,0.0155
55375,0.004
55376,0.0097
55377,0.1241
55378,0.3054
55379,0.2754
55380,0.3217
55381,0.1289
55382,0.1395
55383,0.1851
55384,0.2046
55385,0.1822
55386,0.1011
55387,0.1207
55388,0.2566
55389,0.0554
55390,0.067
55391,0.0542
55392,0.0452
55393,0.0274
55394,0.1482
55395,0.0543
55396,0.0383
55397,0.0857
55398,0.0816
55399,0.232
55400,0.0295
55401,0.0377
55402,0.0454
55403,0.2567
55404,0.2721
55405,0.1919
55406,0.0447
55407,0.2315
55408,0.0103
55409,0.0318
55410,0.0265
55411,0.0905
55412,0.2728
55413,0.2563
55414,0.2911
55415,0.1674
55416,0.2391
55417,0.1473
55418,0.1092
55419,0.1638
55420,0.0849
55421,0.1285
55422,0.1377
55423,0.1106
55424,0.1791
55425,0.0475
55426,0.0327
55427,0.0384
55428,0.0259
55429,0.0128
55430,0.0654
55431,0.0218
55432,0.0172
55433,0.0954
55434,0.0188
55435,0.0523
55436,0.0151
55437,0.0144
55438,0.019
55439,0.0836
55440,0.0689
55441,0.0336
55442,0.051
55443,0.1417
55444,0.1414
55445,0.1485
55446,0.2188
55447,0.0378
55448,0.2129
55449,0.2449
55450,0.0608
55451,0.1176
55452,0.0112
55453,0.0118
55454,0.1295
55455,0.0113
55456,0.0999
55457,0.0416
55458,0.0607
55459,0.1071
55460,0.0596
55461,0.089
55462,0.2813
55463,0.2001
55464,0.2673
55465,0.15
55466,0.2527
55467,0.2038
55468,0.2803
55469,0.0458
55470,0.0607
55471,0.0508
55472,0.0588
55473,0.0404
55474,0.0871
55475,0.103
55476,0.0712
55477,0.0889
55478,0.0233
55479,0.0393
55480,0.2666
55481,0.1976
55482,0.2463
55483,0.2983
55484,0.0331
55485,0.0137
55486,0.0189
55487,0.0398
55488,0.0798
55489,0.0543
55490,0.0656
55491,0.1315
55492,0.1421
55493,0.0281
55494,0.0132
55495,0.0224
55496,0.0616
55497,0.0059
55498,0.0185
55499,0.0499
55500,0.1588
55501,0.0783
55502,0.1027
55503,0.1281
55504,0.1702
55505,0.0971
55506,0.1396
55507,0.1698
55508,0.1368
55509,0.1467
55510,0.1348
55511,0.1448
55512,0.2454
55513,0.1937
55514,0.134
55515,0.1897
55516,0.0955
55517,0.1115
55518,0.0671
55519,0.0503
55520,0.0676
55521,0.1901
55522,0.0553
55523,0.0366
55524,0.0394
55525,0.0493
55526,0.0193
55527,0.056
55528,0.0792
55529,0.0654
55530,0.218
55531,0.1876
55532,0.1736
55533,0.0457
55534,0.0612
55535,0.037
55536,0.0359
55537,0.0904
55538,0.1049
55539,0.0488
55540,0.0475
55541,0.0386
55542,0.105
55543,0.1224
55544,0.0776
55545,0.1308
55546,0.0596
55547,0.0574
55548,0.0413
55549,0.0887
55550,0.0429
55551,0.071
55552,0.1233
55553,0.2987
55554,0.2757
55555,0.3204
55556,0.1322
55557,0.141
55558,0.1873
55559,0.2069
55560,0.1839
55561,0.1013
55562,0.1218
55563,0.2562
55564,0.055
55565,0.0669
55566,0.0498
55567,0.0423
55568,0.0268
55569,0.1471
55570,0.0542
55571,0.0383
55572,0.0855
55573,0.0813
55574,0.2248
55575,0.0299
55576,0.0374
55577,0.0454
55578,0.2641
55579,0.2722
55580,0.192
55581,0.0447
55582,0.2329
55583,0.0104
55584,0.0318
55585,0.0264
55586,0.0926
55587,0.2725
55588,0.2551
55589,0.2889
55590,0.1668
55591,0.2387
55592,0.1487
55593,0.1082
55594,0.1613
55595,0.084
55596,0.1276
55597,0.1362
55598,0.1142
55599,0.1789
55600,0.0497
55601,0.0341
55602,0.0398
55603,0.0262
55604,0.0128
55605,0.0662
55606,0.0226
55607,0.0107
55608,0.0321
55609,0.07
55610,0.1853
55611,0.0425
55612,0.241
55613,0.1056
55614,0.132
55615,0.0219
55616,0.0194
55617,0.0504
55618,0.0424
55619,0.0298
55620,0.0163
55621,0.0135
55622,0.0165
55623,0.2193
55624,0.0378
55625,0.2465
55626,0.021
55627,0.052
55628,0.0403
55629,0.0332
55630,0.0125
55631,0.09
55632,0.0954
55633,0.0746
55634,0.0084
55635,0.0322
55636,0.0999
55637,0.0416
55638,0.0607
55639,0.1071
55640,0.0596
55641,0.089
55642,0.2813
55643,0.2001
55644,0.2673
55645,0.1504
55646,0.2524
55647,0.2038
55648,0.2803
55649,0.0458
55650,0.0607
55651,0.0508
55652,0.0588
55653,0.0404
55654,0.0871
55655,0.103
55656,0.0712
55657,0.0867
55658,0.0236
55659,0.0392
55660,0.2667
55661,0.1976
55662,0.253
55663,0.2993
55664,0.0331
55665,0.0138
55666,0.0189
55667,0.0397
55668,0.0795
55669,0.0542
55670,0.0604
55671,0.1299
55672,0.1405
55673,0.0268
55674,0.0139
55675,0.0225
55676,0.0614
55677,0.006
55678,0.0178
55679,0.0499
55680,0.1588
55681,0.0783
55682,0.1027
55683,0.1281
55684,0.1702
55685,0.0971
55686,0.1396
55687,0.1698
55688,0.1368
55689,0.1467
55690,0.1348
55691,0.1448
55692,0.2453
55693,0.1937
55694,0.134
55695,0.1897
55696,0.0955
55697,0.1115
55698,0.0671
55699,0.0503
55700,0.0676
55701,0.1901
55702,0.0553
55703,0.0366
55704,0.0394
55705,0.0493
55706,0.0194
55707,0.056
55708,0.0792
55709,0.0654
55710,0.218
55711,0.1876
55712,0.1736
55713,0.0457
55714,0.0611
55715,0.0368
55716,0.0356
55717,0.0905
55718,0.1052
55719,0.0488
55720,0.0475
55721,0.0385
55722,0.105
55723,0.1224
55724,0.0776
55725,0.1308
55726,0.0596
55727,0.0574
55728,0.0413
55729,0.0887
55730,0.0429
55731,0.071
55732,0.1233
55733,0.2987
55734,0.2758
55735,0.3204
55736,0.1321
55737,0.141
55738,0.1873
55739,0.2069
55740,0.1839
55741,0.1013
55742,0.1217
55743,0.2562
55744,0.055
55745,0.0669
55746,0.0498
55747,0.0423
55748,0.0268
55749,0.1472
55750,0.0542
55751,0.0383
55752,0.0855
55753,0.0814
55754,0.2248
55755,0.03
55756,0.0374
55757,0.0454
55758,0.2641
55759,0.2722
55760,0.192
55761,0.0447
55762,0.2329
55763,0.0103
55764,0.0318
55765,0.0264
55766,0.0905
55767,0.2728
55768,0.2563
55769,0.2911
55770,0.1674
55771,0.2391
55772,0.1473
55773,0.1092
55774,0.1638
55775,0.0848
55776,0.1285
55777,0.1377
55778,0.1106
55779,0.1791
55780,0.0475
55781,0.0328
55782,0.0384
55783,0.0259
55784,0.0128
55785,0.0654
55786,0.0218
55787,0.0172
55788,0.0954
55789,0.0188
55790,0.0524
55791,0.0152
55792,0.0144
55793,0.0189
55794,0.0836
55795,0.0689
55796,0.0336
55797,0.051
55798,0.1417
55799,0.1414
55800,0.1485
55801,0.2187
55802,0.0378
55803,0.2129
55804,0.2449
55805,0.0608
55806,0.1176
55807,0.0112
55808,0.0118
55809,0.1295
55810,0.0114
55811,0.0994
55812,0.0415
55813,0.0605
55814,0.1067
55815,0.0594
55816,0.0885
55817,0.282
55818,0.2003
55819,0.2679
55820,0.1502
55821,0.2533
55822,0.2041
55823,0.281
55824,0.0457
55825,0.0606
55826,0.0507
55827,0.0584
55828,0.0403
55829,0.0864
55830,0.1028
55831,0.0712
55832,0.0886
55833,0.0233
55834,0.0396
55835,0.2669
55836,0.1981
55837,0.2462
55838,0.2985
55839,0.033
55840,0.0137
55841,0.0188
55842,0.0397
55843,0.0794
55844,0.0542
55845,0.0655
55846,0.131
55847,0.1419
55848,0.028
55849,0.0132
55850,0.0223
55851,0.0613
55852,0.0059
55853,0.0183
55854,0.05
55855,0.0947
55856,0.1016
55857,0.2703
55858,0.2842
55859,0.3093
55860,0.1512
55861,0.1102
55862,0.1635
55863,0.1341
55864,0.1418
55865,0.1979
55866,0.0997
55867,0.1138
55868,0.0498
55869,0.0681
55870,0.0678
55871,0.1182
55872,0.1836
55873,0.0191
55874,0.0513
55875,0.035
55876,0.0414
55877,0.0491
55878,0.0556
55879,0.0469
55880,0.0641
55881,0.2048
55882,0.19
55883,0.2207
55884,0.0446
55885,0.0606
55886,0.0383
55887,0.0367
55888,0.0888
55889,0.1021
55890,0.0491
55891,0.0477
55892,0.0393
55893,0.1028
55894,0.1294
55895,0.0697
55896,0.1239
55897,0.0764
55898,0.0587
55899,0.1337
55900,0.0416
55901,0.1233
55902,0.3029
55903,0.2759
55904,0.3213
55905,0.1322
55906,0.1411
55907,0.1873
55908,0.2027
55909,0.1833
55910,0.1013
55911,0.1219
55912,0.256
55913,0.055
55914,0.0667
55915,0.0498
55916,0.0423
55917,0.0267
55918,0.1481
55919,0.0543
55920,0.0383
55921,0.0857
55922,0.0815
55923,0.232
55924,0.03
55925,0.0374
55926,0.0454
55927,0.2567
55928,0.2721
55929,0.1919
55930,0.0447
55931,0.2315
55932,0.0103
55933,0.0318
55934,0.0264
55935,0.0905
55936,0.2728
55937,0.2563
55938,0.2911
55939,0.1674
55940,0.2391
55941,0.1473
55942,0.1092
55943,0.1638
55944,0.0848
55945,0.1285
55946,0.1377
55947,0.1106
55948,0.1791
55949,0.0475
55950,0.0328
55951,0.0384
55952,0.0259
55953,0.0128
55954,0.0654
55955,0.0218
55956,0.0172
55957,0.0954
55958,0.0188
55959,0.0524
55960,0.0152
55961,0.0144
55962,0.0189
55963,0.0836
55964,0.0689
55965,0.0336
55966,0.051
55967,0.1417
55968,0.1414
55969,0.1484
55970,0.2187
55971,0.0378
55972,0.2129
55973,0.2449
55974,0.0608
55975,0.1176
55976,0.0112
55977,0.0118
55978,0.1295
55979,0.0114
55980,0.0994
55981,0.0415
55982,0.0605
55983,0.1067
55984,0.0594
55985,0.0885
55986,0.282
55987,0.2003
55988,0.2679
55989,0.1502
55990,0.2533
55991,0.2041
55992,0.281
55993,0.0457
55994,0.0606
55995,0.0507
55996,0.0584
55997,0.0403
55998,0.0865
55999,0.1028
56000,0.0712
56001,0.0889
56002,0.0233
56003,0.0391
56004,0.2666
56005,0.1976
56006,0.2463
56007,0.2983
56008,0.0331
56009,0.0137
56010,0.0189
56011,0.0398
56012,0.0798
56013,0.0543
56014,0.0656
56015,0.1315
56016,0.1421
56017,0.0281
56018,0.0132
56019,0.0224
56020,0.0616
56021,0.0059
56022,0.0184
56023,0.0499
56024,0.1591
56025,0.0785
56026,0.1053
56027,0.1285
56028,0.1703
56029,0.0971
56030,0.1398
56031,0.1704
56032,0.1371
56033,0.1472
56034,0.1362
56035,0.1449
56036,0.2435
56037,0.1928
56038,0.1342
56039,0.1902
56040,0.0973
56041,0.1129
56042,0.0491
56043,0.0674
56044,0.0673
56045,0.1899
56046,0.0188
56047,0.0553
56048,0.0367
56049,0.0394
56050,0.049
56051,0.0561
56052,0.0792
56053,0.0654
56054,0.218
56055,0.1876
56056,0.1736
56057,0.0457
56058,0.0612
56059,0.0369
56060,0.0358
56061,0.0904
56062,0.1049
56063,0.0488
56064,0.0475
56065,0.0386
56066,0.105
56067,0.1224
56068,0.0776
56069,0.1308
56070,0.0596
56071,0.0574
56072,0.0413
56073,0.0887
56074,0.0429
56075,0.071
56076,0.1233
56077,0.2986
56078,0.2758
56079,0.3204
56080,0.1322
56081,0.1411
56082,0.1873
56083,0.207
56084,0.1839
56085,0.1013
56086,0.1219
56087,0.2562
56088,0.055
56089,0.0667
56090,0.0498
56091,0.0423
56092,0.0267
56093,0.1471
56094,0.0542
56095,0.0383
56096,0.0855
56097,0.0813
56098,0.2248
56099,0.03
56100,0.0374
56101,0.0454
56102,0.2641
56103,0.2722
56104,0.192
56105,0.0447
56106,0.2329
56107,0.0103
56108,0.0318
56109,0.0264
56110,0.0902
56111,0.2741
56112,0.2568
56113,0.2926
56114,0.1674
56115,0.24
56116,0.147
56117,0.1089
56118,0.1635
56119,0.0844
56120,0.1279
56121,0.1373
56122,0.11
56123,0.1788
56124,0.0473
56125,0.0326
56126,0.0382
56127,0.0257
56128,0.0127
56129,0.0649
56130,0.0217
56131,0.0172
56132,0.0954
56133,0.0188
56134,0.0523
56135,0.0152
56136,0.0144
56137,0.0189
56138,0.0836
56139,0.0689
56140,0.0336
56141,0.051
56142,0.1417
56143,0.1414
56144,0.1485
56145,0.2187
56146,0.0378
56147,0.2129
56148,0.2449
56149,0.0608
56150,0.1176
56151,0.0113
56152,0.0118
56153,0.1295
56154,0.0114
56155,0.0356
56156,0.0563
56157,0.0163
56158,0.0245
56159,0.0336
56160,0.0578
56161,0.0346
56162,0.2841
56163,0.2012
56164,0.2707
56165,0.149
56166,0.2509
56167,0.2055
56168,0.2799
56169,0.0329
56170,0.0265
56171,0.071
56172,0.0621
56173,0.0841
56174,0.1067
56175,0.0543
56176,0.0862
56177,0.102
56178,0.0423
56179,0.0693
56180,0.0867
56181,0.0235
56182,0.0385
56183,0.2666
56184,0.1965
56185,0.2458
56186,0.2953
56187,0.0328
56188,0.0141
56189,0.0191
56190,0.0395
56191,0.08
56192,0.0531
56193,0.0632
56194,0.1333
56195,0.1389
56196,0.0275
56197,0.0139
56198,0.0223
56199,0.0645
56200,0.0064
56201,0.0182
56202,0.0502
56203,0.1128
56204,0.0972
56205,0.1279
56206,0.13
56207,0.1711
56208,0.2615
56209,0.2679
56210,0.2912
56211,0.0623
56212,0.0894
56213,0.0465
56214,0.0629
56215,0.1323
56216,0.1379
56217,0.1942
56218,0.1073
56219,0.0915
56220,0.1397
56221,0.1676
56222,0.0738
56223,0.0458
56224,0.0455
56225,0.0177
56226,0.0561
56227,0.0792
56228,0.0654
56229,0.218
56230,0.1876
56231,0.1736
56232,0.0457
56233,0.0612
56234,0.0369
56235,0.0358
56236,0.0904
56237,0.1049
56238,0.0488
56239,0.0475
56240,0.0386
56241,0.105
56242,0.1224
56243,0.0776
56244,0.1308
56245,0.0596
56246,0.0574
56247,0.0413
56248,0.0887
56249,0.0429
56250,0.071
56251,0.0445
56252,0.0761
56253,0.0719
56254,0.1034
56255,0.0972
56256,0.0558
56257,0.0502
56258,0.2331
56259,0.2065
56260,0.2925
56261,0.2816
56262,0.2389
56263,0.2879
56264,0.0692
56265,0.069
56266,0.0595
56267,0.1101
56268,0.104
56269,0.1297
56270,0.1471
56271,0.0542
56272,0.0383
56273,0.0855
56274,0.0813
56275,0.2248
56276,0.03
56277,0.0374
56278,0.0454
56279,0.264
56280,0.2722
56281,0.192
56282,0.0447
56283,0.2329
56284,0.0103
56285,0.0318
56286,0.0264
56287,0.0605
56288,0.0864
56289,0.0845
56290,0.0533
56291,0.1012
56292,0.0753
56293,0.0622
56294,0.1021
56295,0.0938
56296,0.1676
56297,0.187
56298,0.2289
56299,0.0855
56300,0.13
56301,0.1399
56302,0.0776
56303,0.0469
56304,0.0534
56305,0.0932
56306,0.0688
56307,0.0949
56308,0.0849
56309,0.122
56310,0.128
56311,0.0937
56312,0.1175
56313,0.0527
56314,0.0297
56315,0.1091
56316,0.0601
56317,0.0804
56318,0.0259
56319,0.0128
56320,0.0656
56321,0.0219
56322,0.0172
56323,0.0953
56324,0.0188
56325,0.0524
56326,0.0152
56327,0.0144
56328,0.0189
56329,0.0836
56330,0.0689
56331,0.0336
56332,0.051
56333,0.1417
56334,0.1414
56335,0.1485
56336,0.2187
56337,0.0378
56338,0.2129
56339,0.2449
56340,0.0608
56341,0.1176
56342,0.0113
56343,0.0118
56344,0.1295
56345,0.0114
56346,0.1
56347,0.0417
56348,0.0608
56349,0.1072
56350,0.0597
56351,0.0891
56352,0.2843
56353,0.2001
56354,0.2677
56355,0.1529
56356,0.2507
56357,0.2042
56358,0.2805
56359,0.0459
56360,0.0608
56361,0.0508
56362,0.0588
56363,0.0404
56364,0.0872
56365,0.103
56366,0.0694
56367,0.0889
56368,0.0233
56369,0.0391
56370,0.2666
56371,0.1976
56372,0.2463
56373,0.2982
56374,0.0331
56375,0.0137
56376,0.0189
56377,0.0398
56378,0.0798
56379,0.0543
56380,0.0656
56381,0.1315
56382,0.1421
56383,0.0281
56384,0.0132
56385,0.0224
56386,0.0616
56387,0.0059
56388,0.0184
56389,0.0499
56390,0.1135
56391,0.0976
56392,0.2591
56393,0.2662
56394,0.2872
56395,0.1292
56396,0.1308
56397,0.1725
56398,0.0624
56399,0.0898
56400,0.0465
56401,0.063
56402,0.1331
56403,0.1382
56404,0.195
56405,0.1081
56406,0.0918
56407,0.1402
56408,0.1677
56409,0.0744
56410,0.046
56411,0.0456
56412,0.0177
56413,0.0561
56414,0.0792
56415,0.0654
56416,0.218
56417,0.1876
56418,0.1736
56419,0.0457
56420,0.0612
56421,0.0369
56422,0.0358
56423,0.0904
56424,0.1049
56425,0.0488
56426,0.0475
56427,0.0386
56428,0.105
56429,0.1224
56430,0.0776
56431,0.1308
56432,0.0596
56433,0.0574
56434,0.0413
56435,0.0887
56436,0.0429
56437,0.071
56438,0.0436
56439,0.0749
56440,0.0983
56441,0.071
56442,0.0938
56443,0.0565
56444,0.0504
56445,0.2366
56446,0.212
56447,0.2952
56448,0.281
56449,0.2378
56450,0.2889
56451,0.0672
56452,0.0692
56453,0.0595
56454,0.1126
56455,0.101
56456,0.1294
56457,0.1458
56458,0.0542
56459,0.0384
56460,0.0864
56461,0.0831
56462,0.2253
56463,0.0296
56464,0.0379
56465,0.0463
56466,0.2621
56467,0.2692
56468,0.1923
56469,0.0445
56470,0.2344
56471,0.0102
56472,0.0322
56473,0.027
56474,0.0493
56475,0.0648
56476,0.0718
56477,0.0499
56478,0.0512
56479,0.0554
56480,0.0953
56481,0.0855
56482,0.1885
56483,0.2691
56484,0.2785
56485,0.1666
56486,0.2375
56487,0.0753
56488,0.0438
56489,0.0509
56490,0.0846
56491,0.1279
56492,0.1369
56493,0.121
56494,0.0865
56495,0.0538
56496,0.0473
56497,0.0272
56498,0.0653
56499,0.0294
56500,0.0581
56501,0.0259
56502,0.0128
56503,0.0653
56504,0.0218
56505,0.0172
56506,0.0954
56507,0.0188
56508,0.0523
56509,0.0152
56510,0.0144
56511,0.0189
56512,0.0836
56513,0.0689
56514,0.0336
56515,0.051
56516,0.1417
56517,0.1414
56518,0.1485
56519,0.2187
56520,0.0378
56521,0.2129
56522,0.2449
56523,0.0608
56524,0.1176
56525,0.0112
56526,0.0118
56527,0.1295
56528,0.0113
56529,0.1
56530,0.0417
56531,0.0608
56532,0.1072
56533,0.0596
56534,0.0891
56535,0.2812
56536,0.2002
56537,0.2672
56538,0.1524
56539,0.2544
56540,0.2047
56541,0.2806
56542,0.0459
56543,0.0607
56544,0.0508
56545,0.0588
56546,0.0404
56547,0.0872
