NODE ,X [m],Y [m],Z [m]
55485,48.496,-0.386,0.486
55486,48.443,-0.195,0.491
55487,48.939,-2.318,0.440
55488,49.143,-2.316,0.441
55489,48.554,-0.629,0.481
55490,48.726,-2.215,0.442
55491,48.781,-2.365,0.438
55492,48.666,-2.029,0.446
55493,48.605,-1.883,0.450
55494,48.660,-2.138,0.443
55495,47.936,2.079,0.442
55496,47.728,2.200,0.438
55497,47.562,2.286,0.435
55498,47.908,2.314,0.436
55499,47.699,2.001,0.443
55500,47.964,1.783,0.449
55501,47.525,2.408,0.432
55502,47.589,2.149,0.439
55503,47.699,2.355,0.434
55504,48.121,1.069,0.468
55505,48.035,1.439,0.458
55506,48.280,0.449,0.484
55507,48.339,0.214,0.490
55508,48.205,0.742,0.476
55509,47.472,2.466,0.430
55510,47.839,2.411,0.433
55511,47.598,2.010,0.442
55512,49.382,-0.449,0.488
55513,49.549,-1.496,0.463
55514,49.379,-0.908,0.477
55515,49.471,-1.197,0.470
55516,49.703,-1.975,0.452
55517,49.620,-1.760,0.457
55518,49.158,-0.438,0.488
55519,49.418,-0.244,0.494
55520,49.156,-0.208,0.494
55521,49.953,-2.345,0.443
55522,49.739,-2.166,0.447
55523,49.693,-2.328,0.443
55524,49.502,-0.619,0.485
55525,49.260,-0.669,0.482
55526,49.529,-0.408,0.490
55527,49.518,-0.274,0.493
55528,49.587,-0.529,0.487
55529,50.048,-2.438,0.441
55530,50.098,-2.477,0.441
55531,49.806,-2.069,0.450
55532,50.047,-2.356,0.443
55533,48.852,2.296,0.440
55534,48.723,2.155,0.443
55535,48.747,2.364,0.438
55536,48.813,1.698,0.455
55537,48.852,2.386,0.438
55538,48.766,2.297,0.440
55539,48.863,2.222,0.442
55540,48.759,1.895,0.450
55541,48.933,1.744,0.454
55542,48.884,2.101,0.445
55543,48.900,1.944,0.449
55544,48.507,2.010,0.446
55545,48.710,1.441,0.461
55546,48.591,1.681,0.455
55547,49.042,0.505,0.486
55548,49.111,0.240,0.493
55549,48.901,1.156,0.469
55550,48.963,0.829,0.477
55551,48.641,2.346,0.438
55552,48.444,2.286,0.439
55553,48.742,2.449,0.436
55554,48.820,2.459,0.436
55555,48.908,1.461,0.461
55556,48.904,2.162,0.444
55557,50.617,-2.212,0.448
55558,50.406,-2.092,0.451
55559,50.343,-2.325,0.445
55560,50.266,-2.347,0.444
55561,50.364,-2.233,0.447
55562,50.269,-2.100,0.450
55563,50.255,-2.236,0.447
55564,50.245,-1.172,0.473
55565,50.363,-1.728,0.460
55566,50.323,-1.462,0.466
55567,49.963,-0.186,0.497
55568,50.083,-0.608,0.487
55569,50.017,-0.375,0.492
55570,50.162,-0.882,0.480
55571,50.399,-2.401,0.443
55572,50.296,-2.441,0.442
55573,50.732,-2.168,0.450
55574,50.569,-2.346,0.445
55575,50.733,-2.366,0.445
55576,50.518,-1.912,0.456
55577,50.524,-2.137,0.450
55578,50.652,-1.993,0.454
55579,50.337,-1.919,0.455
55580,50.461,-2.286,0.446
55581,49.844,-0.111,0.498
55582,49.322,2.129,0.446
55583,49.126,2.316,0.441
55584,49.922,0.254,0.495
55585,49.744,0.813,0.481
55586,49.827,0.488,0.489
55587,49.505,1.539,0.462
55588,49.637,1.195,0.471
55589,49.185,2.416,0.439
55590,49.029,2.366,0.439
55591,49.047,2.442,0.437
55592,49.228,2.255,0.443
55593,49.486,2.310,0.442
55594,49.353,2.382,0.440
55595,49.218,1.943,0.450
55596,49.520,1.997,0.450
55597,49.360,1.779,0.455
55598,49.144,2.105,0.446
55599,49.054,2.256,0.442
55600,49.114,2.188,0.444
55601,49.609,2.195,0.446
55602,49.008,2.315,0.440
55603,49.148,2.016,0.448
55604,49.989,0.138,0.498
55605,50.964,-0.585,0.490
55606,50.968,-1.047,0.478
55607,51.472,-2.241,0.450
55608,51.209,-2.123,0.452
55609,51.394,-2.067,0.454
55610,51.313,-2.316,0.447
55611,51.562,-2.391,0.446
55612,50.967,-0.857,0.483
55613,51.171,-1.257,0.474
55614,51.157,-0.755,0.486
55615,51.187,-1.021,0.479
55616,50.711,-0.494,0.491
55617,50.813,-1.037,0.478
55618,50.741,-0.755,0.485
55619,50.978,-0.287,0.497
55620,50.715,-0.237,0.498
55621,51.110,-1.581,0.465
55622,51.033,-1.901,0.457
55623,51.256,-1.831,0.459
55624,51.046,-2.144,0.451
55625,51.129,-2.337,0.446
55626,50.956,-1.315,0.472
55627,51.091,-0.462,0.493
55628,51.070,-0.313,0.497
55629,51.163,-0.586,0.490
55630,50.956,-1.960,0.455
55631,51.632,-2.457,0.445
55632,50.258,2.220,0.447
55633,50.401,1.484,0.466
55634,50.323,1.879,0.456
55635,50.523,0.726,0.485
55636,50.598,0.446,0.492
55637,50.459,1.011,0.478
55638,50.662,0.212,0.498
55639,50.188,2.371,0.443
55640,50.389,2.280,0.446
55641,50.338,2.407,0.443
55642,50.074,2.095,0.450
55643,49.978,2.304,0.444
55644,50.308,2.063,0.451
55645,50.455,1.980,0.454
55646,50.423,2.139,0.450
55647,50.121,1.842,0.456
55648,50.256,1.283,0.470
55649,50.343,1.671,0.461
55650,50.155,1.542,0.464
55651,50.534,1.611,0.463
55652,50.488,1.797,0.458
55653,50.158,2.003,0.452
55654,50.557,1.311,0.471
55655,50.621,1.449,0.467
55656,50.424,1.187,0.473
55657,51.951,-2.088,0.455
55658,51.722,-0.912,0.484
55659,51.914,-1.563,0.468
55660,51.809,-1.241,0.476
55661,51.796,-1.832,0.461
55662,52.172,-2.088,0.455
55663,52.046,-1.837,0.461
55664,51.593,-0.386,0.496
55665,51.540,-0.195,0.501
55666,52.037,-2.319,0.449
55667,52.242,-2.317,0.450
55668,51.651,-0.628,0.491
55669,51.824,-2.214,0.451
55670,51.879,-2.365,0.448
55671,51.761,-2.023,0.456
55672,51.707,-1.871,0.460
55673,51.758,-2.138,0.453
55674,51.033,2.079,0.453
55675,50.825,2.200,0.449
55676,50.659,2.286,0.446
55677,51.005,2.314,0.447
55678,50.796,2.001,0.454
55679,51.061,1.783,0.460
55680,50.622,2.408,0.443
55681,50.686,2.149,0.450
55682,50.796,2.355,0.445
55683,51.219,1.069,0.478
55684,51.132,1.439,0.469
55685,51.377,0.449,0.494
55686,51.437,0.214,0.500
55687,51.302,0.742,0.487
55688,50.569,2.466,0.442
55689,50.936,2.411,0.444
55690,50.695,2.010,0.453
55691,52.479,-0.450,0.497
55692,52.646,-1.496,0.471
55693,52.476,-0.910,0.486
55694,52.568,-1.198,0.479
55695,52.800,-1.973,0.460
55696,52.717,-1.759,0.465
55697,52.255,-0.439,0.497
55698,52.515,-0.245,0.502
55699,52.253,-0.209,0.503
55700,53.050,-2.344,0.451
55701,52.836,-2.164,0.455
55702,52.790,-2.328,0.451
55703,52.600,-0.621,0.493
55704,52.358,-0.671,0.491
55705,52.626,-0.409,0.499
55706,52.615,-0.275,0.502
55707,52.685,-0.532,0.496
55708,53.145,-2.437,0.449
55709,53.195,-2.477,0.448
55710,52.902,-2.066,0.458
55711,53.144,-2.355,0.451
55712,51.949,2.296,0.450
55713,51.820,2.155,0.453
55714,51.844,2.364,0.448
55715,51.910,1.698,0.464
55716,51.949,2.386,0.447
55717,51.863,2.297,0.449
55718,51.960,2.222,0.451
55719,51.856,1.895,0.459
55720,52.030,1.744,0.464
55721,51.981,2.101,0.455
55722,51.997,1.944,0.459
55723,51.604,2.010,0.456
55724,51.807,1.441,0.471
55725,51.689,1.681,0.464
55726,52.139,0.505,0.495
55727,52.209,0.240,0.502
55728,51.998,1.156,0.478
55729,52.060,0.829,0.487
55730,51.738,2.346,0.448
55731,51.541,2.286,0.449
55732,51.839,2.449,0.445
55733,51.917,2.459,0.445
55734,52.006,1.461,0.471
55735,52.001,2.162,0.453
55736,53.725,-2.028,0.461
55737,53.507,-2.066,0.459
55738,53.615,-2.279,0.454
55739,53.627,-1.897,0.464
55740,53.565,-2.164,0.457
55741,53.793,-2.206,0.457
55742,53.342,-1.176,0.481
55743,53.463,-1.725,0.468
55744,53.418,-1.463,0.474
55745,53.050,-0.201,0.505
55746,53.185,-0.608,0.495
55747,53.122,-0.372,0.501
55748,53.263,-0.885,0.488
55749,53.440,-2.332,0.453
55750,53.377,-2.099,0.458
55751,53.405,-2.228,0.455
55752,53.612,-2.408,0.451
55753,53.442,-2.426,0.450
55754,53.812,-2.375,0.452
55755,53.426,-1.921,0.463
55756,52.928,-0.116,0.507
55757,52.428,2.137,0.455
55758,52.217,2.314,0.450
55759,53.009,0.246,0.504
55760,52.840,0.805,0.489
55761,52.921,0.486,0.497
55762,52.609,1.552,0.470
55763,52.734,1.195,0.479
55764,52.274,2.417,0.447
55765,52.122,2.363,0.448
55766,52.139,2.442,0.446
55767,52.323,2.252,0.452
55768,52.593,2.319,0.451
55769,52.443,2.383,0.449
55770,52.318,1.953,0.459
55771,52.640,2.004,0.459
55772,52.462,1.785,0.464
55773,52.250,2.107,0.455
55774,52.147,2.258,0.451
55775,52.208,2.190,0.453
55776,52.712,2.197,0.454
55777,52.105,2.313,0.450
55778,52.245,2.017,0.457
55779,53.092,0.137,0.507
55780,54.061,-0.587,0.498
55781,54.065,-1.050,0.486
55782,54.412,-2.121,0.460
55783,54.065,-0.859,0.491
55784,54.266,-1.259,0.482
55785,54.255,-0.756,0.494
55786,54.285,-1.022,0.488
55787,53.809,-0.497,0.499
55788,53.911,-1.041,0.486
55789,53.839,-0.759,0.493
55790,54.205,-2.124,0.460
55791,54.458,-1.877,0.467
55792,54.164,-1.584,0.473
55793,54.200,-1.858,0.466
55794,54.075,-0.288,0.505
55795,53.812,-0.238,0.506
55796,54.456,-2.324,0.455
55797,54.250,-2.333,0.455
55798,54.578,-2.098,0.461
55799,54.671,-2.394,0.454
55800,54.613,-2.258,0.458
55801,54.049,-1.316,0.480
55802,54.188,-0.463,0.501
55803,54.168,-0.314,0.505
55804,54.260,-0.587,0.498
55805,54.574,-1.923,0.466
55806,54.730,-2.457,0.453
55807,53.355,2.220,0.455
55808,53.498,1.484,0.474
55809,53.420,1.879,0.464
55810,53.620,0.726,0.493
55811,53.696,0.446,0.500
55812,53.556,1.011,0.486
55813,53.759,0.212,0.506
55814,53.286,2.371,0.451
55815,53.486,2.280,0.454
55816,53.436,2.407,0.451
55817,53.171,2.095,0.458
55818,53.076,2.304,0.452
55819,53.405,2.063,0.459
55820,53.552,1.980,0.462
55821,53.520,2.139,0.458
55822,53.218,1.842,0.464
55823,53.354,1.283,0.479
55824,53.440,1.671,0.469
55825,53.252,1.542,0.472
55826,53.631,1.611,0.471
55827,53.585,1.797,0.466
55828,53.255,2.003,0.460
55829,53.654,1.311,0.479
55830,53.719,1.449,0.475
55831,53.522,1.187,0.481
55832,55.106,-2.224,0.459
55833,55.152,-2.374,0.456
55834,55.302,-2.174,0.461
55835,55.357,-2.357,0.456
55836,54.939,-2.273,0.458
55837,54.982,-2.400,0.455
55838,54.634,-0.369,0.505
55839,54.626,-0.193,0.509
55840,54.913,-1.269,0.483
55841,55.104,-1.796,0.470
55842,55.015,-1.554,0.476
55843,54.704,-0.679,0.497
55844,54.815,-0.953,0.490
55845,54.982,-2.101,0.462
55846,55.200,-1.989,0.465
55847,54.596,-0.519,0.501
55848,54.889,-2.181,0.460
55849,54.142,2.075,0.461
55850,53.923,2.200,0.457
55851,53.755,2.286,0.455
55852,54.099,2.307,0.455
55853,53.903,2.011,0.462
55854,54.162,1.780,0.468
55855,53.712,2.403,0.452
55856,53.781,2.147,0.458
55857,53.894,2.356,0.453
55858,54.314,1.078,0.486
55859,54.237,1.431,0.477
55860,54.473,0.451,0.502
55861,54.534,0.213,0.508
55862,54.400,0.743,0.495
55863,53.665,2.465,0.450
55864,54.036,2.412,0.453
55865,53.794,2.008,0.462
55866,55.650,-0.480,0.504
55867,55.484,-0.651,0.499
55868,55.431,-0.441,0.504
55869,55.509,-0.255,0.509
55870,55.892,-2.105,0.463
55871,55.563,-0.563,0.501
55872,55.566,-0.357,0.507
55873,55.329,-0.302,0.508
55874,55.313,-0.544,0.502
55875,55.599,-0.941,0.492
55876,55.763,-1.499,0.478
55877,55.672,-1.210,0.485
55878,55.684,-1.885,0.468
55879,56.035,-1.966,0.467
55880,55.894,-1.752,0.472
55881,55.676,-0.095,0.513
55882,55.743,-0.404,0.506
55883,55.686,-0.260,0.509
55884,56.115,-2.156,0.462
55885,55.976,-2.320,0.458
55886,56.224,-2.420,0.456
55887,56.151,-2.290,0.459
55888,55.701,-2.143,0.462
55889,55.785,-2.336,0.457
55890,55.331,-0.147,0.511
55891,55.385,-0.790,0.495
55892,55.265,-0.679,0.498
55893,55.780,-0.623,0.500
55894,55.813,-0.529,0.503
55895,55.612,-1.967,0.466
55896,55.668,-0.726,0.497
55897,55.691,-0.649,0.499
55898,55.563,-0.825,0.495
55899,56.132,-2.061,0.465
55900,56.289,-2.474,0.454
55901,55.047,2.296,0.457
55902,54.917,2.155,0.461
55903,54.942,2.364,0.456
55904,55.007,1.698,0.472
55905,55.046,2.386,0.455
55906,54.960,2.297,0.457
55907,55.057,2.222,0.459
55908,54.953,1.895,0.467
55909,55.128,1.744,0.471
55910,55.078,2.101,0.462
55911,55.094,1.944,0.466
55912,54.701,2.010,0.464
55913,54.904,1.441,0.479
55914,54.786,1.681,0.472
55915,55.236,0.505,0.502
55916,55.306,0.240,0.509
55917,55.095,1.156,0.486
55918,55.157,0.829,0.494
55919,54.835,2.346,0.456
55920,54.638,2.286,0.457
55921,54.936,2.449,0.453
55922,55.014,2.459,0.453
55923,55.103,1.461,0.478
55924,55.098,2.162,0.461
55925,56.822,-2.028,0.466
55926,56.604,-2.065,0.465
55927,56.712,-2.278,0.460
55928,56.724,-1.897,0.469
55929,56.662,-2.163,0.463
55930,56.890,-2.206,0.462
55931,56.440,-1.176,0.487
55932,56.559,-1.725,0.474
55933,56.515,-1.462,0.480
55934,56.144,-0.198,0.511
55935,56.281,-0.607,0.501
55936,56.218,-0.369,0.507
55937,56.360,-0.885,0.494
55938,56.536,-2.331,0.458
55939,56.475,-2.098,0.464
55940,56.501,-2.224,0.461
55941,56.709,-2.408,0.457
55942,56.539,-2.426,0.456
55943,56.909,-2.375,0.458
55944,56.523,-1.922,0.469
55945,56.022,-0.108,0.513
55946,55.525,2.137,0.462
55947,55.314,2.314,0.457
55948,56.106,0.246,0.510
55949,55.937,0.805,0.496
55950,56.018,0.486,0.504
55951,55.706,1.552,0.477
55952,55.831,1.195,0.486
55953,55.371,2.417,0.455
55954,55.219,2.363,0.456
55955,55.236,2.442,0.454
55956,55.420,2.252,0.459
55957,55.690,2.319,0.458
55958,55.541,2.383,0.456
55959,55.415,1.953,0.466
55960,55.738,2.004,0.466
55961,55.559,1.785,0.471
55962,55.347,2.107,0.462
55963,55.244,2.258,0.459
55964,55.305,2.190,0.460
55965,55.809,2.197,0.461
55966,55.202,2.313,0.457
55967,55.342,2.017,0.465
55968,56.189,0.137,0.513
55969,57.095,-0.516,0.504
55970,57.520,-2.149,0.464
55971,57.203,-1.022,0.492
55972,57.294,-1.601,0.478
55973,57.245,-1.311,0.485
55974,56.875,-0.454,0.506
55975,57.163,-0.280,0.510
55976,56.899,-0.223,0.512
55977,57.683,-2.126,0.465
55978,57.555,-2.335,0.460
55979,57.770,-2.405,0.458
55980,57.716,-2.278,0.461
55981,57.309,-2.136,0.464
55982,57.570,-1.917,0.470
55983,57.307,-1.877,0.471
55984,57.348,-2.338,0.459
55985,57.260,-0.519,0.505
55986,56.989,-0.737,0.499
55987,57.225,-0.762,0.498
55988,56.845,-0.636,0.501
55989,57.268,-0.333,0.509
55990,57.684,-1.966,0.469
55991,57.830,-2.464,0.457
55992,56.452,2.220,0.461
55993,56.595,1.484,0.480
55994,56.517,1.879,0.470
55995,56.717,0.726,0.499
55996,56.793,0.446,0.506
55997,56.654,1.011,0.492
55998,56.857,0.212,0.512
55999,56.383,2.371,0.457
56000,56.583,2.280,0.460
56001,56.533,2.407,0.456
56002,56.268,2.095,0.464
56003,56.173,2.304,0.459
56004,56.502,2.063,0.465
56005,56.649,1.980,0.467
56006,56.617,2.139,0.463
56007,56.316,1.842,0.470
56008,56.451,1.283,0.484
56009,56.538,1.671,0.475
56010,56.349,1.542,0.478
56011,56.728,1.611,0.477
56012,56.682,1.797,0.472
56013,56.352,2.003,0.466
56014,56.751,1.311,0.484
56015,56.816,1.449,0.481
56016,56.619,1.187,0.487
56017,58.157,-1.962,0.470
56018,58.208,-2.239,0.463
56019,58.242,-2.390,0.459
56020,58.408,-2.180,0.464
56021,58.453,-2.360,0.460
56022,58.041,-2.287,0.461
56023,58.075,-2.413,0.458
56024,57.796,-0.434,0.507
56025,57.737,-0.221,0.513
56026,57.943,-1.009,0.493
56027,57.863,-0.709,0.501
56028,58.064,-1.595,0.479
56029,58.021,-1.313,0.486
56030,58.180,-2.083,0.467
56031,58.010,-1.994,0.469
56032,58.019,-2.147,0.465
56033,58.278,-1.818,0.473
56034,58.367,-1.979,0.469
56035,58.046,-1.817,0.473
56036,57.227,2.079,0.466
56037,57.019,2.200,0.462
56038,56.853,2.286,0.460
56039,57.200,2.314,0.460
56040,56.990,2.001,0.467
56041,57.255,1.783,0.473
56042,56.816,2.408,0.457
56043,56.881,2.149,0.463
56044,56.991,2.355,0.458
56045,57.413,1.069,0.491
56046,57.326,1.439,0.482
56047,57.571,0.449,0.507
56048,57.631,0.214,0.513
56049,57.497,0.742,0.499
56050,56.763,2.466,0.455
56051,57.130,2.411,0.457
56052,56.889,2.010,0.467
56053,58.749,-0.514,0.507
56054,58.573,-0.754,0.500
56055,58.530,-0.476,0.507
56056,58.604,-0.265,0.513
56057,58.769,-1.105,0.492
56058,58.664,-0.626,0.504
56059,58.663,-0.372,0.510
56060,58.426,-0.309,0.511
56061,58.414,-0.582,0.504
56062,58.993,-1.968,0.471
56063,58.847,-1.524,0.481
56064,58.910,-1.755,0.476
56065,59.244,-2.343,0.461
56066,59.029,-2.160,0.466
56067,58.983,-2.325,0.462
56068,58.773,-0.095,0.517
56069,58.840,-0.414,0.509
56070,58.783,-0.268,0.513
56071,58.897,-0.950,0.496
56072,58.876,-0.652,0.503
56073,58.668,-0.935,0.496
56074,58.783,-0.789,0.500
56075,58.429,-0.148,0.515
56076,58.646,-1.313,0.486
56077,58.454,-0.885,0.497
56078,58.540,-1.123,0.491
56079,58.360,-0.703,0.501
56080,58.910,-0.537,0.506
56081,58.939,-1.241,0.489
56082,59.002,-1.091,0.492
56083,58.811,-1.377,0.485
56084,59.339,-2.437,0.459
56085,59.389,-2.477,0.458
56086,59.096,-2.062,0.468
56087,59.338,-2.355,0.461
56088,58.144,2.296,0.461
56089,58.014,2.155,0.465
56090,58.039,2.364,0.459
56091,58.104,1.698,0.476
56092,58.143,2.386,0.459
56093,58.057,2.297,0.461
56094,58.154,2.222,0.463
56095,58.051,1.895,0.471
56096,58.225,1.744,0.475
56097,58.175,2.101,0.466
56098,58.191,1.944,0.470
56099,57.799,2.010,0.468
56100,58.001,1.441,0.482
56101,57.883,1.681,0.476
56102,58.333,0.505,0.506
56103,58.403,0.240,0.513
56104,58.193,1.156,0.490
56105,58.255,0.829,0.498
56106,57.932,2.346,0.460
56107,57.736,2.286,0.461
56108,58.033,2.449,0.457
56109,58.111,2.459,0.457
56110,58.200,1.461,0.482
56111,58.195,2.162,0.465
56112,59.920,-2.028,0.470
56113,59.701,-2.066,0.469
56114,59.809,-2.278,0.464
56115,59.821,-1.897,0.473
56116,59.759,-2.164,0.467
56117,59.988,-2.206,0.466
56118,59.536,-1.175,0.491
56119,59.657,-1.725,0.477
56120,59.612,-1.462,0.484
56121,59.241,-0.199,0.515
56122,59.379,-0.605,0.505
56123,59.315,-0.370,0.511
56124,59.456,-0.880,0.498
56125,59.634,-2.332,0.462
56126,59.571,-2.099,0.468
56127,59.599,-2.228,0.465
56128,59.806,-2.408,0.461
56129,59.636,-2.426,0.460
56130,60.007,-2.375,0.462
56131,59.620,-1.921,0.472
56132,59.119,-0.108,0.517
56133,58.622,2.137,0.466
56134,58.411,2.314,0.461
56135,59.203,0.246,0.514
56136,59.034,0.807,0.500
56137,59.115,0.487,0.508
56138,58.802,1.554,0.481
56139,58.928,1.197,0.490
56140,58.468,2.417,0.459
56141,58.316,2.363,0.460
56142,58.334,2.442,0.458
56143,58.517,2.252,0.463
56144,58.787,2.319,0.461
56145,58.638,2.383,0.460
56146,58.512,1.953,0.470
56147,58.834,2.006,0.469
56148,58.656,1.786,0.475
56149,58.444,2.108,0.466
56150,58.341,2.258,0.462
56151,58.403,2.190,0.464
56152,58.906,2.198,0.465
56153,58.299,2.313,0.461
56154,58.440,2.017,0.469
56155,59.286,0.137,0.517
56156,60.248,-0.514,0.508
56157,60.615,-2.139,0.468
56158,60.245,-1.020,0.495
56159,60.372,-1.595,0.481
56160,60.332,-1.311,0.488
56161,60.026,-0.489,0.509
56162,60.260,-0.274,0.514
56163,60.005,-0.220,0.515
56164,60.782,-2.124,0.468
56165,60.650,-2.330,0.463
56166,60.874,-2.400,0.461
56167,60.814,-2.275,0.464
56168,60.407,-2.131,0.468
56169,60.659,-1.918,0.473
56170,60.402,-1.872,0.474
56171,60.444,-2.335,0.463
56172,60.446,-0.799,0.501
56173,60.132,-0.754,0.502
56174,60.395,-0.497,0.509
56175,60.374,-0.312,0.513
56176,60.479,-0.674,0.504
56177,60.778,-1.958,0.472
56178,60.928,-2.463,0.460
56179,59.539,2.220,0.465
56180,59.666,1.535,0.482
56181,59.606,1.881,0.473
56182,59.778,1.035,0.495
56183,59.887,0.454,0.509
56184,59.822,0.735,0.502
56185,59.954,0.212,0.515
56186,59.471,2.371,0.461
56187,59.678,2.280,0.464
56188,59.625,2.408,0.460
56189,59.365,2.103,0.468
56190,59.264,2.304,0.462
56191,59.594,2.064,0.469
56192,59.746,1.982,0.471
56193,59.711,2.138,0.467
56194,59.413,1.838,0.474
56195,59.559,1.323,0.487
56196,59.625,1.681,0.478
56197,59.438,1.546,0.482
56198,59.796,1.577,0.481
56199,59.777,1.807,0.475
56200,59.783,1.315,0.488
56201,59.442,2.004,0.470
56202,61.254,-1.962,0.472
56203,61.305,-2.239,0.465
56204,61.339,-2.390,0.461
56205,61.505,-2.180,0.467
56206,61.550,-2.360,0.462
56207,61.138,-2.287,0.464
56208,61.172,-2.413,0.461
56209,60.896,-0.427,0.510
56210,60.835,-0.221,0.516
56211,61.032,-0.998,0.496
56212,60.955,-0.683,0.504
56213,61.161,-1.595,0.481
56214,61.117,-1.312,0.488
56215,61.277,-2.083,0.469
56216,61.107,-1.994,0.471
56217,61.116,-2.147,0.467
56218,61.375,-1.818,0.476
56219,61.464,-1.979,0.472
56220,61.143,-1.817,0.476
56221,60.324,2.078,0.469
56222,60.116,2.199,0.466
56223,59.951,2.286,0.464
56224,60.297,2.314,0.463
56225,60.087,2.001,0.471
56226,60.350,1.778,0.476
56227,59.914,2.408,0.461
56228,59.978,2.149,0.467
56229,60.088,2.355,0.462
56230,60.515,1.063,0.494
56231,60.427,1.424,0.485
56232,60.669,0.449,0.510
56233,60.728,0.214,0.516
56234,60.594,0.742,0.502
56235,59.861,2.466,0.459
56236,60.227,2.411,0.461
56237,59.986,2.010,0.471
56238,61.844,-0.477,0.509
56239,61.677,-0.647,0.505
56240,61.625,-0.439,0.510
56241,61.703,-0.253,0.515
56242,61.757,-0.560,0.507
56243,61.760,-0.355,0.512
56244,61.523,-0.300,0.514
56245,61.507,-0.541,0.508
56246,61.936,-1.488,0.484
56247,61.792,-0.933,0.498
56248,61.862,-1.195,0.491
56249,62.090,-1.970,0.472
56250,62.007,-1.753,0.478
56251,61.871,-0.094,0.519
56252,61.936,-0.402,0.511
56253,61.881,-0.259,0.515
56254,62.341,-2.344,0.463
56255,62.127,-2.161,0.467
56256,62.081,-2.326,0.463
56257,61.526,-0.146,0.518
56258,61.578,-0.785,0.502
56259,61.459,-0.675,0.504
56260,61.974,-0.619,0.506
56261,62.006,-0.526,0.508
56262,61.861,-0.722,0.503
56263,61.884,-0.646,0.505
56264,61.755,-0.820,0.501
56265,62.436,-2.438,0.461
56266,62.486,-2.477,0.460
56267,62.194,-2.065,0.470
56268,62.436,-2.356,0.463
56269,61.241,2.296,0.464
56270,61.112,2.155,0.467
56271,61.136,2.364,0.462
56272,61.202,1.698,0.479
56273,61.240,2.386,0.462
56274,61.155,2.297,0.464
56275,61.251,2.222,0.466
56276,61.148,1.895,0.474
56277,61.322,1.744,0.478
56278,61.272,2.101,0.469
56279,61.288,1.944,0.473
56280,60.896,2.010,0.471
56281,61.098,1.441,0.485
56282,60.980,1.681,0.479
56283,61.430,0.505,0.509
56284,61.500,0.240,0.515
56285,61.290,1.156,0.492
56286,61.352,0.829,0.500
56287,61.029,2.346,0.462
56288,60.833,2.286,0.464
56289,61.130,2.449,0.460
56290,61.209,2.459,0.460
56291,61.297,1.461,0.485
56292,61.292,2.162,0.467
56293,63.006,-2.212,0.466
56294,62.794,-2.091,0.469
56295,62.731,-2.325,0.463
56296,62.654,-2.347,0.463
56297,62.752,-2.233,0.466
56298,62.657,-2.100,0.469
56299,62.644,-2.236,0.466
56300,62.633,-1.172,0.492
56301,62.751,-1.727,0.478
56302,62.712,-1.462,0.485
56303,62.350,-0.184,0.517
56304,62.470,-0.607,0.506
56305,62.405,-0.372,0.512
56306,62.550,-0.882,0.499
56307,62.787,-2.401,0.461
56308,62.685,-2.441,0.460
56309,63.121,-2.168,0.467
56310,62.958,-2.346,0.463
56311,63.121,-2.366,0.462
56312,62.907,-1.911,0.473
56313,62.912,-2.136,0.468
56314,63.041,-1.993,0.471
56315,62.725,-1.919,0.473
56316,62.850,-2.286,0.464
56317,62.228,-0.104,0.519
56318,61.711,2.129,0.468
56319,61.515,2.316,0.463
56320,62.310,0.254,0.515
56321,62.132,0.813,0.501
56322,62.216,0.488,0.509
56323,61.893,1.539,0.483
56324,62.026,1.195,0.491
56325,61.574,2.416,0.461
56326,61.417,2.366,0.462
56327,61.435,2.442,0.460
56328,61.617,2.255,0.465
56329,61.874,2.310,0.464
56330,61.741,2.382,0.462
56331,61.606,1.943,0.473
56332,61.909,1.997,0.471
56333,61.749,1.779,0.477
56334,61.533,2.105,0.469
56335,61.442,2.256,0.465
56336,61.502,2.188,0.467
56337,61.997,2.195,0.466
56338,61.397,2.315,0.463
56339,61.536,2.016,0.471
56340,62.378,0.138,0.518
56341,63.289,-0.512,0.508
56342,63.716,-2.150,0.467
56343,63.069,-0.450,0.510
56344,63.358,-0.279,0.514
56345,63.093,-0.221,0.515
56346,63.396,-1.018,0.495
56347,63.489,-1.604,0.481
